Listagem dos Filmes Brasileiros Lançados Comercialmente em Salas de Exibição 1995 a 2018;;;;;;;;;;;;
;;;;;;;;;;;;
Ano de Lançamento;Certificado de Produto Brasileiro (CPB);Título;Direção;Gênero;Empresa Produtora Brasileira Majoritária;UF;Empresa Produtora Minoritária Brasileira;UF;Distribuidora;Máximo de Salas;Renda (R$);Público 
2004;B0400126400000;Redentor;Cláudio Torres;Ficção;Conspiração Filmes/Estudios Mega/Estudios Quanta/Globo Filmes/Lereby;RJ/RJ/SP/RJ/RJ; -; -;Warner;81;1880401.00;247893
2004;B0300046200000;Rio de Jano;Anna Azevedo/Eduardo Souza Lima/Renata Baldi;Documentário;Hy Brazil Filmes;RJ; -; -;RioFilme;3;55948.00;8284
2004;B0500293500000;Samba Riachão;Jorge Alfredo;Documentário;Truque;BA; -; -;Pandora;3;7418.00;1330
2004;B0400050100000;Sexo, Amor e Traição;Jorge Fernando;Ficção;Total Entertainment;RJ; -; -;Fox;157;15775132.00;2219423
2004;B0300050000000;Um Show de Verão;Moacyr Góes;Ficção;Diler & Associados;RJ; -; -;Warner;111;741047.00;137507
2004;B0300026000000;Viva Sapato!;Luiz Carlos Lacerda;Ficção;Europa Filmes/Terra Brasilis;SP/RJ; -; -;Europa/MAM;8;24187.00;3507
2004;B0300007100000;Viva Voz;Paulo Morelli;Ficção;O2 Filmes;SP; -; -;Buena Vista;79;1522763.00;206568
2004;B0400154400000;Xuxa e o Tesouro da Cidade Perdida;Moacyr Góes;Ficção;Diler & Associados;RJ; -; -;Warner;300;7108730.00;1331652
2003;B0400152400000;Acquaria;Flávia Moraes;Ficção;Four Team Promoções Artísticas;SP;Universal Music/Teleimage Productions/Spectra Midia Produções;RJ/SP/SP;Fox;340;4466393.00;837695
2003;B0300010000000;Amarelo Manga;Claudio Assis;Ficção;Olhos de Cão;SP; -; -;RioFilme;16;769750.00;129021
2003;B0300008300000;Apolônio Brasil, Campeão da Alegria;Hugo Carvana;Ficção;Mac Comunicacão;RJ;RioFilme;RJ;RioFilme;6;79348.00;12176
2003;B0300039900000;As Alegres Comadres;Leila Hipólito;Ficção;Ananã Produções/Conexão Cinema/Zohar Cinema;RJ/RJ/RJ; -; -;Imagem;11;21486.00;2977
2003;B0300002400000;Banda de Ipanema - Folia de Albino;Paulo César Saraceni;Documentário;Shater Produções Artísticas;RJ; -; -;RioFilme;3;9854.00;2004
2003;B0300006200000;Carandiru;Hector Babenco;Ficção;HB Filmes;SP; -; -;Columbia;298;29623481.00;4693853
2003;B0300041500000;Casseta & Planeta - a Taça do Mundo é Nossa;Lula Buarque de Hollanda;Ficção;Conspiração Filmes;RJ;Warner/Estudios Mega ;SP/RJ;Warner;274;4346394.00;690709
2003;B0300004100000;Cristina quer Casar;Luiz Villaça;Ficção;Nia Filmes;SP;Fox Film do Brasil/Estudios Mega/Ramalho Filmes/Tibet Filme;SP/RJ/SP/RJ;Fox;43;764230.00;113208
2003;B0200001300000;Desmundo;Alain Fresnot;Ficção;A.F. Cinema/LaboCine;SP/RJ; -; -;Columbia;41;692921.00;98514
2003;B0300001600000;Deus é Brasileiro;Cacá Diegues;Ficção;Rio Vermelho Filmes;RJ; -; -;Columbia;162;10655438.00;1635212
2003;B0300015600000;Didi, o Cupido Trapalhão;Alexandre Boury/Paulo Aragão;Ficção;Diler & Associados;RJ; -; -;Columbia;147;8984535.00;1758579
2003;B0400145800000;Dois Perdidos numa Noite Suja;José Joffily;Ficção;Coevo Filmes/RioFilme;RJ/RJ; -; -;Pandora/RioFilme;9;176541.00;43780
2003;B0300020800000;Dom;Moacyr Góes;Ficção;Diler & Associados;RJ; -; -;Warner;70;390784.00;108499
2003;B0200001000000;Durval Discos;Anna Muylaert;Ficção;África Filmes/Dezenove Som e Imagens;SP/SP; -; -;Europa/MAM;7;406930.00;58543
2003;B0500276200000;Histórias do Olhar;Isa Albuquerque;Ficção;Íris Cinematográfica TV;RJ; -; -;Imovision;3;10524.58;1511
2003;B0300009400000;Ilha Rá-Tim-Bum em O Martelo de Vulcano;Eliana Fonseca;Ficção;TV Cultura;SP;Teleimage Productions;SP;Warner;157;991184.00;187297
2003;B0300019500000;Lisbela e o Prisioneiro;Guel Arraes;Ficção;Uns Produções e Filmes;RJ;Estudios Mega;RJ;Fox;245;19915933.00;3174643
2003;B0300034800000;Maria, Mãe do Filho de Deus;Moacyr Góes;Ficção;Diler & Associados;RJ; -; -;Columbia;303;12842085.00;2332873
2003;B0300008900000;Nelson Freire;João Moreira Salles;Documentário;Videofilmes;RJ; -; -;Videofilmes;4;456022.00;64264
2003;B0300007900000;O Caminho das Nuvens;Vicente Amorim;Ficção;Filmes do Equador;RJ; -; -;Buena Vista;73;1705750.00;214830
2003;B0300002900000;O Homem do Ano;José Henrique Fonseca;Ficção;Conspiração Filmes/Estudios Mega/Estudios Quanta;RJ/RJ/SP; -; -;Warner;21;726383.00;104659
2003;B0300002700000;O Homem que Copiava;Jorge Furtado;Ficção;Casa de Cinema de Porto Alegre;RS; -; -;Columbia;70;4692436.00;664651
2003;B0300021600000;Os Normais - O Filme;José Alvarenga Jr.;Ficção;Globo Filmes/M I 5  Filmes;RJ/RJ; -; -;Lumière;249;19874866.00;2996467
2003;B0400076000000;Paulinho da Viola - Meu Tempo é Hoje;Izabel Jaguaribe;Documentário;Videofilmes;RJ; -; -;Videofilmes;6;358726.00;54025
2003;B0200001200000;Rua Seis sem Número;João Batista de Andrade;Ficção;Oeste Filmes ;SP; -; -;Pandora;1;5918.00;1315
2003;B0200000400000;Seja o que Deus Quiser;Murilo Salles;Ficção;Brasil Filmes/Cinema Brasil Digital/RioFilme;SP/RJ/RJ; -; -;Europa/MAM/RioFilme;11;102038.00;16254
2003;B0500255100000;Separações;Domingos de Oliveira;Ficção;CaradeCão Filmes/Raccord Produções;RJ/RJ; -; -;RioFilme;10;519101.00;69697
2003;B0300017900000;Um Passaporte Húngaro;Sandra Kogut;Documentário;República Pureza Filmes;RJ; -; -;RioFilme;2;58000.00;9069
2003;B0300046000000;Xuxa Abracadabra;Moacyr Góes;Ficção;Diler & Associados;RJ; -; -;Warner;307;11677129.00;2214481
2003;B0300002500000;Zico, o Filme;Elizeu Ewald;Documentário;Diler & Associados/LaboCine/Quanta-Rio/Tele Image;RJ/RJ/RJ/SP; -; -;Diler Prod.;ND;5000.00;1000
2002;B0500311900000;A Paixão de Jacobina;Fábio Barreto;Ficção;Filmes do Equador;RJ; -; -;PlayArte;45;682110.00;146062
2002;B0500309000000;As Três Marias;Aluizio Abranches;Ficção;Hare Filmes;RJ; -; -;Lumière;10;76819.00;13003
2002;B0300009600000;Avassaladoras;Mara Mourão;Ficção;Mamo Filmes;SP;Total Entertainment;RJ;Fox;103;1722883.00;310260
2002;B0500309900000;Bellini e a Esfinge;Roberto Santucci;Ficção;Ananã Produções/Santa Fé Filmes;RJ/RJ; -; -;Copacabana Filmes;21;300000.00;60073
2002;B0300002800000;Cidade de Deus;Fernando Meirelles;Ficção;O2 Filmes;SP; -; -;Lumière;176;19066087.00;3370871
2002;B0300031500000;Dias de Nietzsche em Turim;Julio Bressane;Ficção;TB Produções;RJ; -; -;RioFilme;2;85993.00;15017
2002;B0500291000000;Duas Vezes com Helena;Mauro Farias;Ficção;Fraiha Produções;RJ; -; -;RioFilme;5;40056.00;6374
2002;B0500288900000;Edifício Master;Eduardo Coutinho;Documentário;Videofilmes;RJ; -; -;RioFilme;7;605243.00;86483
2002;B1201554100000;Eu não Conhecia Tururu;Florinda Bolkan;Ficção;Jandaira Produções;CE; -; -;RioFilme;2;5621.00;823
2002;B0500404500000;Gregório de Mattos;Ana Carolina;Ficção;Crystal Cinematográfica;RJ; -; -;RioFilme;2;23660.00;3812
2002;B0500298200000;Houve uma Vez Dois Verões;Jorge Furtado;Ficção;Casa de Cinema de Porto Alegre;RS; -; -;Columbia;11;384212.00;68487
2002;B0600513700000;Invasor;Beto Brant;Ficção;Drama Filmes;SP;Brasil Filmes/Ricca Produções;SP/SP;Pandora;16;669762.00;103810
2002;B0500301000000;Janela da Alma;João Jardim/Walter Carvalho;Documentário;Dueto Filmes/Tambellini Filmes;RJ/RJ; -; -;Copacabana Filmes;4;795856.00;141360
2002;B0400148200000;Lara;Ana Maria Magalhães;Ficção;Nova Era Produções;RJ; -; -;RioFilme;9;15504.00;2639
2002;B0500311800000;Latitude Zero;Toni Venturi;Ficção;Olhar Imaginário;SP; -; -;RioFilme;6;44829.00;7867
2002;B0300008800000;Madame Satã;Karim Aïnouz;Ficção;Videofilmes;RJ; -; -;Lumière;24;1155180.00;163161
2002;B0500294200000;Nem Gravata, Nem Honra;Marcelo Masagão;Documentário;Um Minuto;SP; -; -;RioFilme;2;15789.00;3237
2002;B0500308800000;O Príncipe;Ugo Giorgetti;Ficção;SP Filmes de São Paulo;SP; -; -;Mais Filmes;11;94037.00;15295
2002;B0500274200000;Onde a Terra Acaba;Sérgio Machado;Documentário;Videofilmes;RJ; -; -;RioFilme;2;20543.00;3786
2002;B0500254200000;Ônibus 174;José Padilha;Documentário;Zazen Produções;RJ; -; -;RioFilme;5;203962.00;35290
2002;B0500311500000;Poeta de Sete Faces;Paulo Thiago;Documentário;Vitória Produções;RJ; -; -;RioFilme;3;20972.00;4495
2002;B0300005900000;Rocha que Voa;Eryk Rocha;Documentário;Grupo Novo de Cinema e TV;RJ; -; -;M21;1;30000.00;5929
2002;B0300029800000;Sonhos Tropicais;André Sturm;Ficção;Pandora Filmes;SP; -; -;Pandora;12;169438.00;36304
2002;B0500377900000;Surf Adventures;Arthur Fontes;Documentário;Massangana Filmes/Curt e Alex Associados;RJ/SP; -; -;Lumière;77;1295502.00;200853
2002;B0500249000000;Timor Lorosae - O Massacre Que o Mundo não Viu;Lucélia Santos;Documentário;Nhock Produções Artísticas;RJ; -; -;RioFilme;5;28797.00;7683
2002;B0500312900000;Uma Onda no Ar;Helvécio Ratton;Ficção;Quimera Filmes;MG; -; -;Mais Filmes;11;153644.00;34837
2002;B0500293200000;Uma Vida em Segredo;Suzana Amaral;Ficção;Raiz Produções;SP; -; -;RioFilme;10;86160.00;14279
2002;B0500313000000;Viva São João;Andrucha Waddington;Documentário;Conspiração Filmes;RJ; -; -;Columbia;13;43963.00;7092
2002;B0300029600000;Xuxa e os Duendes 2;Paulo Sérgio Almeida/Rogério Gomes;Ficção;Diler & Associados/LaboCine/Quanta-Rio/Tele Image;RJ/RJ/RJ/SP; -; -;Warner;303;11485979.00;2301152
2001;B0400100600000;2000 Nordestes;David França Mendes/Sandra Magalhães Delgado/Vicente Amorim;Documentário;Filmes do Equador;RJ; -; -;RioFilme;2;20707.00;4297
2001;B0901027200000;A Hora Marcada;Marcelo Taranto;Ficção;MT Filmes;RJ; -; -;UIP;18;92213.00;16441
2001;B0500309300000;A Partilha;Daniel Filho;Ficção;Lereby;RJ; -; -;Columbia;155;8797925.00;1449411
2001;B0500308900000;Abril Despedaçado;Walter Salles;Ficção;Videofilmes;RJ; -; -;Lumière;49;2063956.00;353713
2001;B0500309600000;Amores Possíveis;Sandra Werneck;Ficção;Cineluz Produções;RJ;LaboCine/Estudios Quanta;RJ/SP;Fox;80;2658663.00;396224
2001;B0500254900000;Anésia - um Vôo no Tempo;Ludmila Ferolla;Documentário;Mares Produções;RJ; -; -;RioFilme;3;6436.00;1498
2001;B0500311700000;As Feras;Walter Hugo Khouri;Ficção;Cinearte Produções Cinematográficas ;SP; -; -;RioFilme;5;14922.00;3645
2001;B0500312300000;Babilônia 2000;Eduardo Coutinho;Documentário;Videofilmes;RJ; -; -;RioFilme;3;86496.00;15301
2001;B0500312400000;Barra 68 - Sem Perder a Ternura;Vladimir Carvalho;Documentário;Folkino Produções Audiovisuais;DF; -; -;RioFilme;3;31427.00;6989
2001;B0500309800000;Bicho de Sete Cabeças;Laís Bodanzky;Ficção;Buriti Filmes/Dezenove Som e Imagens;SP;Gullane;SP;Columbia;50;2184514.00;401565
2001;B0700637600000;Brava Gente Brasileira;Lucia Murat;Ficção;Taiga Filmes e Vídeo;RJ; -; -;RioFilme;14;102507.00;23170
2001;B0500309100000;Bufo & Spallanzani;Flávio Ramos Tambellini;Ficção;Tambellini Filmes;RJ; -; -;Warner;39;251836.00;47017
2001;B0500312200000;Caramuru - a Invenção do Brasil;Guel Arraes;Ficção;Globo Filmes;RJ; -; -;Columbia;170;1500740.00;246023
2001;B0500312000000;Condenado à Liberdade;Emiliano Ribeiro;Ficção;Ipê Artes;RJ; -; -;UIP;38;77169.00;15262
2001;B0500310000000;Copacabana;Carla Camurati;Ficção;Copacabana Filmes e Produções;RJ; -; -;Elimar;13;1422805.00;234014
2001;B0500300000000;Domésticas, O Filme;Fernando Meirelles/Nando Olival;Ficção;O2 Filmes;SP; -; -;Pandora;5;422675.00;91488
2001;B0500277300000;Lavoura Arcaica;Luiz Fernando Carvalho;Ficção;Luiz Fernando de Carvalho Produções Artísticas;RJ;Videofilmes;RJ;RioFilme;10;874018.00;143860
2001;B0300047000000;Memórias Póstumas;André Klotzel;Ficção;Brás Filmes/TV Cultura;SP/SP; -; -;Lumière;57;855484.00;186380
2001;B0300006100000;Nelson Gonçalves;Elizeu Ewald;Documentário;Diler & Associados/Proview/Rob Filmes/Tele Image;RJ/RJ/RJ/SP; -; -;RioFilme;3;20881.00;4381
2001;B0500314000000;Netto Perde Sua Alma;Beto Souza/Tabajara Ruas;Ficção;Imagem B/Walper Ruas Produções;RS/RS; -; -;RioFilme;22;187837.00;41479
2001;B0500309700000;O Casamento de Louise;Betse de Paula;Ficção;Aurora Cinematográfica;RJ; -; -;RioFilme;5;49126.00;8761
2001;B0600454600000;O Chamado de Deus;José Joffily;Documentário;Coevo Filmes;RJ; -; -;RioFilme;2;25316.00;4535
2001;B0500288800000;O Grilo Feliz;Walbercy Ribas;Animação;StartAnima;SP; -; -;HOYTS;29;1022404.00;216611
2001;B0500258400000;O Sonho de Rose, 10 Ano Depois;Tetê Moraes;Documentário;Vemver Brasil;RJ; -; -;RioFilme;5;46561.00;12232
2001;B0300004700000;O Xangô de Baker Street;Miguel Faria Jr.;Ficção;Skylight/Tibet Filme;RJ/RJ; -; -;Columbia;76;2275052.00;366353
2001;B0500265600000;Senta a Pua!;Erik de Castro;Documentário;Bsb Cinema;DF; -; -;RioFilme;8;78756.00;13181
2001;B0500288700000;Tainá - uma Aventura na Amazônia;Sérgio Bloch/Tânia Lamarca;Ficção;Tietê Produções;RJ; -; -;Art Filmes/MAM;100;3054492.00;853210
2001;B0600549900000;Tônica Dominante;Lina Chamie;Ficção;Superfilmes;SP; -; -;RioFilme;3;46159.00;8020
2001;B0500335400000;Um Anjo Trapalhão;Alexandre Boury/Marcelo Travesso;Ficção;Renato Aragão Produções;RJ; -; -;Fox;153;513632.00;125913
2001;B0500186600000;Xuxa e os Duendes;Paulo Sérgio Almeida/Rogério Gomes;Ficção;Diler & Associados;RJ; -; -;Warner;311;11691200.00;2657091
2000;B0400065500000;A Terceira Morte de Joaquim Bolivar;Flávio Cândido;Ficção;Cândido&Moraes;RJ; -; -;RioFilme;1;11497.00;2330
2000;B0500309500000;Amélia;Ana Carolina;Ficção;Crystal Cinematográfica;RJ; -; -;RioFilme;6;140283.00;24431
2000;B0600534900000;Através da Janela;Tata Amaral;Ficção;A.F. Cinema/Tangerina Entretenimento;SP/SP; -; -;RioFilme;5;53960.00;10271
2000;B0500386700000;Bossa Nova;Bruno Barreto;Ficção;Filmes do Equador/LC Barreto;RJ/RJ; -; -;Columbia;158;3165333.00;520614
2000;B0700686200000;Cronicamente Inviável;Sérgio Bianchi;Ficção;Agravo Produções Cinematográficas;SP; -; -;RioFilme;6;378287.00;69443
2000;B0500312500000;Cruz e Sousa - o Poeta do Desterro;Sylvio Back;Ficção;Usina de Kyno;PR; -; -;RioFilme;2;15510.00;3608
2000;B0500311600000;Estorvo;Ruy Guerra;Ficção;Skylight;RJ; -; -;RioFilme;4;66325.00;11532
2000;B0500237200000;Eu, tu, eles;Andrucha Waddington;Ficção;Conspiração Filmes;RJ; -; -;Columbia;132;4111481.00;695682
2000;B0500363900000;Gêmeas;Andrucha Waddington;Ficção;Conspiração Filmes;RJ; -; -;Columbia;18;234781.00;40368
2000;B0600561200000;Hans Staden;Luiz Alberto Pereira;Ficção;Lapfilme;SP; -; -;RioFilme;9;238389.00;46646
2000;B0500310400000;Iremos a Beirute;Marcus Moura;Ficção;Estação Luz Filmes;CE; -; -;RioFilme;3;8751.00;1639
2000;B0500312100000;Minha Vida em suas Mãos;José Antônio Garcia;Ficção;Roderaf Produções Artísticas;RJ; -; -;Warner;15;45733.00;10222
2000;B0800875000000;O Auto da Compadecida;Guel Arraes;Ficção;Globo Filmes;RJ; -; -;Columbia;199;11496994.00;2157166
2000;B0500309400000;O Dia da Caça;Alberto Graça;Ficção;Mpc Filmes;RJ; -; -;UIP/RioFilme;50;239708.00;43531
2000;B0500310600000;O Rap do Pequeno Príncipe Contra as Almas Sebosas;Marcelo Luna/Paulo Caldas;Documentário;Raccord Produções;RJ; -; -;RioFilme;9;73489.00;22577
2000;B0300011200000;Oriundi;Ricardo Bravo;Ficção;Laz Audiovisual;PR; -; -;Warner;68;223608.00;38755
2000;B0500406100000;Os Três Zuretas;Cecílio Neto;Ficção;CN Cine;SP; -; -;RioFilme;18;33899.00;6760
2000;B0400163400000;Pierre Verger: Mensageiro entre Dois Mundos;Lula Buarque de Hollanda;Documentário;Conspiração Filmes/Globosat;RJ/RJ; -; -;RioFilme;ND;ND;3400
2000;B0500247700000;Quase Nada;Sergio Rezende;Ficção;Morena Filmes;RJ; -; -;RioFilme;11;63937.00;10691
2000;B0800899400000;Tolerância;Carlos Gerbase;Ficção;Casa de Cinema de Porto Alegre;RS; -; -;Columbia;90;497953.00;84620
2000;B0500266700000;Um Certo Dorival Caymmi;Aluisio Didier;Documentário;Brasiliana Produções;RJ; -; -;RioFilme;2;10509.00;2076
2000;B0400132100000;Villa Lobos - uma Vida de Paixão;Zelito Viana;Ficção;Mapa Filmes;RJ; -; -;UIP/RioFilme;50;874453.00;143981
2000;B0500297900000;Xuxa Popstar;Paulo Sérgio Almeida/Tizuka Yamasaki;Ficção;Diler & Associados;RJ;Warner;SP;Warner;304;9625191.00;2394326
1999;B0500436200000;A Hora Mágica;Guilherme de Almeida Prado;Ficção;Star Filmes ;SP; -; -;RioFilme;7;31891.00;5999
1999;B0400055300000;Até que a Vida nos Separe;José Zaragoza;Ficção;Zaragoza Produções;SP; -; -;RioFilme;36;243629.00;43815
1999;B0700724300000;Caminho dos Sonhos;Luca Amberg;Ficção;Amberg Filmes;SP; -; -;UIP;22;68060.00;14646
1999;B0500313700000;Castelo Rá-Tim-Bum, o Filme;Cao Hamburger;Ficção;A.F. Cinema/Caos Produções;SP; -; -;Columbia;134;3031875.00;725329
1999;-;Contos de Lygia e Morte;Del Rangel;Ficção;Cinema Profissional;SP; -; -;Lumière;2;3257.00;649
1999;B0500286100000;Dois Córregos;Carlos Reichenbach;Ficção;Dezenove Som e Imagens/TV Cultura;SP/SP; -; -;RioFilme;13;189716.00;38017
1999;B0500304300000;Fé;Ricardo Dias;Documentário;Superfilmes;SP; -; -;RioFilme;4;42349.00;8248
1999;-;Histórias do Flamengo;Alexandre Niemyer;Documentário;Produções Carlos Niemeyer Filmes;RJ; -; -;RioFilme;14;56465.00;11157
1999;B0600618500000;Mário;Hermano Penna;Ficção;Luz XXI/Estudios Quanta;SP/SP; -; -;RioFilme;1;11929.00;2249
1999;B0400086000000;Mauá - o Imperador e o Rei;Sergio Rezende;Ficção;Lagoa Cultural;RJ; -; -;Buena Vista/RioFilme;78;923684.00;195790
1999;B0500310100000;No Coração dos Deuses;Geraldo Moraes;Ficção;Aquarela;DF; -; -;RioFilme;25;90530.00;23217
1999;B0300021500000;Nós que aqui Estamos por vós Esperamos;Marcelo Masagão;Documentário;Um Minuto;SP; -; -;RioFilme;4;285130.00;58577
1999;B0500446400000;O Primeiro Dia;Daniela Thomas/Walter Salles;Ficção;Videofilmes;RJ; -; -;Lumière/RioFilme;17;347917.00;64383
1999;B0500336400000;O Trapalhão e a Luz Azul;Alexandre Boury/Paulo Aragão;Ficção;Globo Filmes/Renato Aragão Produções;RJ/RJ; -; -;Lumière;239;2947356.00;771831
1999;B0600450400000;O Tronco;João Batista de Andrade;Ficção;Raiz Produções;SP; -; -;Pandora;ND;5000.00;1000
1999;B0600460600000;O Viajante;Paulo César Saraceni;Ficção;Shater Produções Artísticas;RJ; -; -;RioFilme;2;24809.00;5970
1999;B0800822000000;Orfeu;Cacá Diegues;Ficção;Globo Filmes/Rio Vermelho Filmes;RJ/RJ; -; -;Warner;147;4455409.00;961961
1999;B0800819200000;Os Carvoeiros;Nigel Noble;Documentário;Zazen Produções;RJ; -; -;Zazen;ND;5000.00;1000
1999;-;Outras Estórias;Pedro Bial;Ficção;THEO Filmes;RJ; -; -;RioFilme;6;102060.00;21515
1999;B0600508700000;Paixão Perdida;Walter Hugo Khouri;Ficção;TV Cultura/Videcom;SP/SP; -; -;RioFilme;6;19516.00;3596
1999;B0300013900000;Por Trás do Pano;Luiz Villaça;Ficção;Nia Filmes;SP; -; -;RioFilme;7;118411.00;22109
1999;B0901021800000;Santo Forte;Eduardo Coutinho;Documentário;CECIP - Centro de Criação de Imagem Popular;RJ; -; -;RioFilme;4;91883.00;18313
1999;B0300047700000;São Jerônimo;Julio Bressane;Ficção;TB Produções;RJ; -; -;RioFilme;2;27722.00;5000
1999;B0400064000000;Tiradentes;Oswaldo Caldeira;Ficção;Oswaldo Caldeira Produções Cinematográficas/RioFilme;RJ/RJ; -; -;RioFilme;3;34253.00;7489
1999;B0500310200000;Um Copo de Cólera;Aluizio Abranches;Ficção;Tambellini Filmes;RJ; -; -;RioFilme;7;309094.00;58337
1999;B0800854000000;Uma Aventura do Zico;Antonio Carlos da Fontoura;Ficção;Filmes do Equador/Quanta-Rio;RJ/RJ; -; -;Lumière;60;158373.00;36727
1999;B0500186500000;Xuxa Requebra;Tizuka Yamasaki;Ficção;Diler & Associados;RJ; -; -;Fox;218;8173376.00;2074461
1999;-;Zoando na TV;José Alvarenga Jr.;Ficção;Angélica Produções Artísticas/Globo Filmes//Lereby;RJ; -; -;Columbia;143;3463297.00;911394
1998;B0500262300000;A Grande Noitada;Denoy de Oliveira;Ficção;Palmares;SP; -; -;RioFilme;1;7594.00;1587
1998;B0500286200000;Ação entre Amigos;Beto Brant;Ficção;Dezenove Som e Imagens;SP; -; -;S. Ribeiro/RioFilme;3;194330.00;38957
1998;-;Alô;Mara Mourão;Ficção;Mamo Filmes;SP; -; -;RioFilme;ND;13000.00;2703
1998;B0500312600000;Amor e Cia;Helvécio Ratton;Ficção;Quimera Filmes;MG; -; -;S. Ribeiro/RioFilme;24;237310.00;47179
1998;B0500261200000;Amores;Domingos de Oliveira;Ficção;TV Zero;RJ; -; -;S. Ribeiro/RioFilme;6;164418.00;33192
1998;B0300023600000;Bahia de Todos os Sambas;Leon Hirszman/Paulo César Saraceni;Documentário;Shater Produções Artísticas;RJ; -; -;RioFilme;1;5107.00;1037
1998;B0500326400000;Bela Donna;Fábio Barreto;Ficção;Filmes do Equador;RJ; -; -;S. Ribeiro/RioFilme;74;370060.00;68151
1998;B0400052500000;Bocage - o Triunfo do Amor;Djalma Limongi Batista;Ficção;Cinema do Século XXI;SP; -; -;RioFilme;2;73281.00;16621
1998;B0600556000000;Boleiros, Era uma Vez o Futebol;Ugo Giorgetti;Ficção;SP Filmes de São Paulo;SP; -; -;Tabu Arte;ND;300000.00;60000
1998;B0500310900000;Central do Brasil;Walter Salles;Ficção;Videofilmes;RJ; -; -;S. Ribeiro/RioFilme;79;8087276.00;1593967
1998;-;Cinderela Bahiana;Conrado Sanchez;Ficção;Galante Filmes;SC; -; -;Art Filmes;ND;180000.00;32000
1998;B0500272900000;Como Ser Solteiro;Rosane Svartman;Ficção;Raccord Produções;RJ; -; -;S. Ribeiro/RioFilme;25;825101.00;150778
1998;B0500403300000;Coração Iluminado;Hector Babenco;Ficção;HB Filmes;SP; -; -;Columbia;19;92892.00;17850
1998;B0500403400000;For All - o Trampolim da Vitória;Buza Ferraz/Luiz Carlos Lacerda;Ficção;Bigdeni Filmes;RJ; -; -;Columbia;35;348628.00;62604
1998;B0400110800000;Kenoma;Eliane Caffé;Ficção;A.F. Cinema;SP; -; -;RioFilme;ND;40000.00;8197
1998;B0500310800000;La Serva Padrona;Carla Camurati;Ficção;Copacabana Filmes e Produções;RJ; -; -;Elimar;ND;250000.00;50000
